epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,train_alc_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
1,A,0.6228917331065772,0.7845251532095783,0.4612583127927105,0.0,0.0,0.0,0.0,,0.0002999259840548597,29.054563999176025,,,,,,,
2,A,0.3901600923459485,0.6114149431012711,0.16890523962254794,0.0,0.0,0.0,0.0,,0.0002997040092642407,28.431067943572998,,,,,,,
3,A,0.19047334013541914,0.2800331852346096,0.10091349475507466,0.0,0.0,0.0,0.0,,0.000299334294690462,28.145452976226807,,,,,,,
4,A,0.12082991499524072,0.15241370645334135,0.0892461231154091,0.0,0.0,0.0,0.0,,0.0002988172051971717,28.309992790222168,,,,,,,
5,A,0.09298017947881851,0.11082190359538456,0.0751384553095361,0.0,0.0,0.0,0.0,0.8036861504827227,0.00029815325108927063,28.303629875183105,0.6528319716453552,0.8679850697517395,0.8837057948112488,0.7705022692680359,0.8263351917266846,0.915951132774353,0.7084916234016418
6,A,0.07988836180489019,0.0936209500398276,0.06615577372810189,0.0,0.0,0.0,0.0,,0.00029734308760930326,28.46233105659485,,,,,,,
7,A,0.07552705965233299,0.08712917257030055,0.06392494650592781,0.0,0.0,0.0,0.0,,0.00029638751429081204,28.42686104774475,,,,,,,
8,A,0.07290627290758322,0.08305043853678794,0.0627621069796524,0.0,0.0,0.0,0.0,,0.0002952874741692946,28.510923862457275,,,,,,,
9,A,0.06868757084363473,0.07803814450524887,0.05933699691843874,0.0,0.0,0.0,0.0,,0.00029404405285154137,28.862775802612305,,,,,,,
10,A,0.06387386318155618,0.0728432980348479,0.05490442802953833,0.0,0.0,0.0,0.0,0.823602386883327,0.0002926584774442729,27.98394227027893,0.7093722224235535,0.870857298374176,0.9228362441062927,0.7927910089492798,0.8313935399055481,0.9247318506240845,0.713234543800354
11,A,0.06065399254197782,0.06929030958211647,0.05201767602900289,0.0,0.0,0.0,0.0,,0.00029113211534313374,27.970198154449463,,,,,,,
12,A,0.058900057566615774,0.06701340343592302,0.05078671176759702,0.0,0.0,0.0,0.0,,0.0002894664728832376,28.032068252563477,,,,,,,
13,A,0.05963730922777136,0.06724956013121695,0.05202505844733063,0.0,0.0,0.0,0.0,,0.0002876631938525971,27.99558711051941,,,,,,,
14,A,0.05630902301098378,0.06384809596358605,0.048769950058381514,0.0,0.0,0.0,0.0,,0.0002857240578699029,28.023284912109375,,,,,,,
15,A,0.05528267058280279,0.06283711431161412,0.04772822676613083,0.0,0.0,0.0,0.0,0.8105757917676654,0.00028365097862825513,28.009207725524902,0.6940335631370544,0.8563624620437622,0.9161800146102905,0.7749834656715393,0.8271933794021606,0.9075071811676025,0.6977704763412476
16,A,0.0531996603317137,0.060614963466266415,0.04578435693357913,0.0,0.0,0.0,0.0,,0.0002814460020065795,28.11208987236023,,,,,,,
17,A,0.05412746668916266,0.06115913700382664,0.04709579677865753,0.0,0.0,0.0,0.0,,0.0002791113040505915,28.11172580718994,,,,,,,
18,A,0.0540607237204347,0.06060680634570571,0.04751464130602918,0.0,0.0,0.0,0.0,,0.00027664918882530225,28.113701105117798,,,,,,,
19,A,0.05208233814194517,0.05907574211651424,0.045088934053157295,0.0,0.0,0.0,0.0,,0.00027406208614118424,28.093425989151,,,,,,,
20,A,0.050288894284024555,0.05722097209039724,0.043356816258000315,0.0,0.0,0.0,0.0,0.8206146870340619,0.0002713525491562421,28.127827882766724,0.7225202322006226,0.8764328956604004,0.924861490726471,0.7621534466743469,0.8243224620819092,0.9243532419204712,0.7096590399742126
21,B,2.438256379006044,0.3350409508313773,0.4246453038012644,2186.754004712375,-0.46786310003613524,0.4178763875421488,0.022431597421121486,,0.00026852325185635354,33.034512758255005,,,,,,,
22,B,1.3681127395270005,0.18318747208928163,0.18423824992804033,1318.0419950665168,-0.4837959459367788,0.42853133703740137,0.022459402645252785,,0.00026557698641636835,32.712159872055054,,,,,,,
23,B,1.157854269135673,0.15208994976754459,0.14410337334815063,1146.7543404057342,-0.4922123524659085,0.4319447248049502,0.02246384756674744,,0.0002625166604445689,32.666738748550415,,,,,,,
24,B,1.013036941301148,0.13186926043258523,0.11923039108866228,1027.7487240197524,-0.5001451870742833,0.4347512242647837,0.022462727466844162,,0.0002593452941132117,32.61989188194275,,,,,,,
25,B,0.9087665038851073,0.12173782710759144,0.10838691029205637,936.8600204755675,-0.5072793052443918,0.43744027220977927,0.022473116668890108,0.7804125462259565,0.0002560660171779821,32.77291798591614,0.6759819984436035,0.8740005493164062,0.8861757516860962,0.6953819394111633,0.7703359723091125,0.9256200194358826,0.6353915929794312
26,B,0.8485748731302765,0.1285470501994187,0.1181182724617,870.5704601935621,-0.5129095535233336,0.4400108629521334,0.022475415779242537,,0.0002526820658893033,33.28758692741394,,,,,,,
27,B,0.751775971279954,0.10948774246674664,0.09404694482262405,798.7490421511093,-0.5216158679071462,0.44377537999513017,0.02247271236945998,,0.00024919677979854776,32.91468596458435,,,,,,,
28,B,0.6862350145600876,0.10420426529533458,0.08843897089783875,741.6835534437647,-0.5293817688833993,0.44718839115691633,0.02247199535651027,,0.00024561359846230347,32.975656032562256,,,,,,,
29,B,0.6323988839702787,0.10167750659978615,0.08650955780989157,692.8415461126364,-0.5365966803060388,0.4505547909241802,0.02246837639513443,,0.0002419360580479465,32.973071813583374,,,,,,,
30,B,0.49565778518060466,0.12244166743080571,0.11150534370176073,629.9949854724812,-0.8388105903593999,0.6679156495715087,0.022312895983527852,0.7569150243486676,0.000238167787843871,33.21532702445984,0.6355516910552979,0.874305784702301,0.8722038269042969,0.6070782542228699,0.7835131883621216,0.9017521142959595,0.6240003108978271
31,B,0.2691596085732838,0.10518665752320919,0.09134908470342744,424.43309999861805,-0.8515475113999169,0.6843912666136364,0.02269112357412869,,0.0002343125066778196,33.02168393135071,,,,,,,
32,B,0.20116306988979285,0.10054442005337409,0.08601697274255303,363.75841090364275,-0.8587919122205591,0.6895339705471722,0.022728175364153565,,0.00023037401924684946,33.136091232299805,,,,,,,
33,B,0.15371144267747988,0.09486443760260097,0.07886377867873547,324.9008220456681,-0.864722877178552,0.6926905808021437,0.022705809995180595,,0.00022635621236255567,33.013155937194824,,,,,,,
34,B,0.12412897314665453,0.09319418584400753,0.07718121977347248,299.2093498661833,-0.8695186185386946,0.6934230262940785,0.022709164329154312,,0.00022226305111525726,33.08087706565857,,,,,,,
35,B,0.106528972539137,0.0948104461971319,0.08076032966305062,280.1583660773511,-0.8720271452417914,0.6938531997631181,0.02270954281513421,0.816865154675075,0.00021809857496093199,32.87001323699951,0.7339872717857361,0.8645139932632446,0.8987594246864319,0.781019389629364,0.850668728351593,0.9024845957756042,0.686622679233551
36,B,0.07422695356368456,0.08638578850143361,0.07050745834086863,260.15113729800817,-0.8786642008794928,0.6953014849491839,0.02271822912899672,,0.00021386689373476087,33.41049313545227,,,,,,,
37,B,0.057279839004688665,0.08580930502909534,0.0702733373585737,245.8666043551463,-0.8831295070220839,0.695202501033837,0.022720613385076232,,0.00020957218359521706,33.00980305671692,,,,,,,
38,B,0.04099554009735584,0.08419097313341105,0.06801028344077321,233.0708454779859,-0.8862170582672335,0.6951849828913527,0.02272674860432744,,0.0002052186829027017,33.147554874420166,,,,,,,
39,B,0.027342476504239835,0.08235794558839978,0.06709153261387123,222.34917485938882,-0.8892013548680071,0.694930798602554,0.022730583474391473,,0.00020081068803679371,33.10830116271973,,,,,,,
40,B,0.07121248236628917,0.0851594310886455,0.0710672213221496,265.74071862562647,-0.8972398970486983,0.6994009211940585,0.022562856926530036,0.7871540273938861,0.0001963525491562421,32.9664580821991,0.7038675546646118,0.8590278625488281,0.9111774563789368,0.7155850529670715,0.7571237087249756,0.916570782661438,0.6467257738113403
41,B,0.03129507004028573,0.08230181178956661,0.06645899833584169,231.81055925477227,-0.9021719134641144,0.7002385742259476,0.022608153592303115,,0.00019184866590588439,32.7030508518219,,,,,,,
42,B,0.008525460052418188,0.08015901440719389,0.06409670122600389,213.52085091932764,-0.9064429891559312,0.699868805565924,0.02262068582030962,,0.00018730348307472816,32.840519189834595,,,,,,,
43,B,0.017120590248971054,0.09077101833415481,0.08192772441104336,205.35104924327922,-0.9003367876669146,0.6978248433684403,0.02264687114939937,,0.00018272148620948137,32.80784821510315,,,,,,,
44,B,-0.021376287830962782,0.07704469280422858,0.06046484090950129,189.2228377000341,-0.9108037715250591,0.699663520140468,0.022642096337633876,,0.0001781071971878587,32.95081806182861,,,,,,,
45,B,-0.034411064671453544,0.07529246357252013,0.05959939735256276,179.83922029891104,-0.9150657170223739,0.6988185166188006,0.022640115880178956,0.7974900262696403,0.00017346516975603462,32.86332893371582,0.6705248355865479,0.8681716918945312,0.895754873752594,0.7427288889884949,0.8066813945770264,0.9174292683601379,0.6811392307281494
46,B,-0.04548198559139152,0.07429185087950725,0.05834357066185407,171.63715110634857,-0.9181227175132284,0.697970782248479,0.022636164216992428,,0.00016879998503464564,32.83823204040527,,,,,,,
47,B,-0.04586802852968246,0.07834497178500553,0.06490963774750817,166.03483394406877,-0.9172965057615964,0.6959443750246516,0.022639674283915532,,0.00016411624699777712,32.97659516334534,,,,,,,
48,B,-0.06186023912445273,0.07303715089582047,0.05671245167207605,158.65787894770784,-0.9212640923149181,0.6964289132716521,0.022637829518402524,,0.000159418577929397,32.73641896247864,,,,,,,
49,B,-0.06818095515569988,0.07337310938340313,0.05772972446075588,153.11072144418392,-0.9237236658919532,0.6955454633483347,0.02264731786793695,,0.00015471161386171925,32.71450710296631,,,,,,,
50,B,-0.0667819194934981,0.07022763563776915,0.055156860983807524,159.0039148870504,-0.928053875014467,0.6976763951890873,0.022594951602788467,0.8191413113049099,0.00015,32.826122999191284,0.7125340700149536,0.8881268501281738,0.9257280230522156,0.7794839143753052,0.8444756269454956,0.9141343832015991,0.669506311416626
51,B,-0.07807215447274019,0.0699428842877442,0.054675251860523,149.51450830135704,-0.9315458969125208,0.6989895901027715,0.02259625246713184,,0.00014528838613828076,32.71223711967468,,,,,,,
52,B,-0.08579378016293049,0.06979865229354715,0.05436937075178578,143.07324852133698,-0.9335208521136698,0.6987175128932269,0.02260002166138224,,0.000140581422070603,32.71080183982849,,,,,,,
53,B,-0.0932668461552206,0.06876028624345672,0.05366171675048909,137.51365452892375,-0.9353865952986591,0.6982873321141837,0.022599136957652727,,0.00013588375300222286,32.76738405227661,,,,,,,
54,B,-0.10049664359188305,0.06710641395370916,0.052359126683957175,132.8287413974978,-0.937127855869959,0.697504202993411,0.022594310738638324,,0.00013120001496535439,32.72161531448364,,,,,,,
55,B,-0.10654688893624072,0.066356638130152,0.05153748396573202,128.69568565656553,-0.9388340666608991,0.6963916612121294,0.022589510535153578,0.8115971173558917,0.00012653483024396538,32.818094968795776,0.7063263058662415,0.8775138258934021,0.9081523418426514,0.7757514119148254,0.8298843502998352,0.9150185585021973,0.6685330271720886
56,B,-0.1121759544355127,0.06546490850313655,0.0508351946636191,124.98317236270545,-0.9405293369068289,0.6953067203175347,0.022576076532099046,,0.00012189280281214133,32.760884046554565,,,,,,,
57,B,-0.11102096567738731,0.06791185179971299,0.054815340172147974,122.59081181940043,-0.9389505836198915,0.6934884595421126,0.022555961774416128,,0.00011727851379051867,32.79282283782959,,,,,,,
58,B,-0.11805622146095869,0.06629709196540545,0.051531311862592424,119.14153055874806,-0.9411175099183928,0.6932767489046421,0.02255217584271757,,0.00011269651692527179,32.7047221660614,,,,,,,
59,B,-0.12539893350089495,0.0637599010512514,0.048439944857063724,116.03575137876115,-0.9435095191001892,0.6923741127522487,0.022532347247074796,,0.00010815133409411564,32.72769784927368,,,,,,,
60,B,-0.11227153621192248,0.0640612652279296,0.04911688458666487,129.28609919997882,-0.9423746702806005,0.6876718317562679,0.0224532085154557,0.8194105795451573,0.00010364745084375795,32.78275918960571,0.6856523156166077,0.8849673271179199,0.9086914658546448,0.7947478890419006,0.8320314884185791,0.9165419340133667,0.7132416367530823
61,B,-0.12190629411840213,0.061697837316764974,0.04737300887036155,122.82718913960007,-0.9446023084082693,0.6876461539628371,0.022414077653215743,,9.918931196320631e-05,32.73088097572327,,,,,,,
62,B,-0.12786576074530492,0.061120359121628526,0.04658887463287925,118.6540444931894,-0.9463277596910045,0.6866812503562784,0.022382799913790427,,9.478131709729837e-05,32.721152782440186,,,,,,,
63,B,-0.13207194353190232,0.06086691229973199,0.04649411839485731,115.27090212983906,-0.9470449101250127,0.6855279921360735,0.02234182008629981,,9.042781640478291e-05,32.76893901824951,,,,,,,
64,B,-0.13695854623362702,0.06031129523268286,0.045410763331741655,112.16060260556779,-0.9485241734194305,0.6846638678942086,0.022318723708180326,,8.613310626523912e-05,32.66548681259155,,,,,,,
65,B,-0.14010141965634418,0.059995762019787194,0.04528989966185588,109.81706043459334,-0.9490517338491836,0.68339888835853,0.02229657769203186,0.8258353556905474,8.1901425039068e-05,32.61594867706299,0.715315580368042,0.8713424205780029,0.9214832782745361,0.7800599932670593,0.8482325673103333,0.9191150665283203,0.7252985835075378
66,B,-0.14357311134490203,0.05950796969656674,0.04479176300700824,107.52836281398557,-0.9500063452518211,0.6825485108595974,0.022293990258268028,,7.77369488847427e-05,32.610037088394165,,,,,,,
67,B,-0.146440280847392,0.05901181697845459,0.0443011014634427,105.63430573805323,-0.9505247355632063,0.6816655684192225,0.02229852365540727,,7.364378763744432e-05,32.58413505554199,,,,,,,
68,B,-0.1508280483759799,0.05723373901169255,0.04308642454023631,103.59597850295732,-0.951908308098901,0.6810237270481182,0.022282167487197888,,6.962598075315048e-05,32.68345785140991,,,,,,,
69,B,-0.15272933490714938,0.05738320693654834,0.04321944930608261,102.0379226972472,-0.9523665688510211,0.6800017278149443,0.022285221118198813,,6.568749332218041e-05,32.55501103401184,,,,,,,
70,B,-0.14194846582019105,0.05677092159694096,0.04245275678113103,113.79173325592618,-0.9507282679935671,0.6756052470432138,0.02221556928641391,0.8231558544295174,6.183221215612906e-05,32.81743907928467,0.7084133625030518,0.875974714756012,0.9102668166160583,0.805739164352417,0.8519670963287354,0.9230078458786011,0.6867219805717468
71,B,-0.14717421364390626,0.056135057559553184,0.042104706062742,109.60008495258835,-0.9516996623210188,0.6753823908994783,0.022200957880759577,,5.8063941952053524e-05,32.93543291091919,,,,,,,
72,B,-0.15085569466903526,0.05606740909927296,0.04149869713440256,106.82537874185815,-0.9525841378940726,0.6748708939214922,0.02220426724766785,,5.438640153769655e-05,32.879584074020386,,,,,,,
73,B,-0.15415489996941584,0.05531982093487146,0.04121009641731123,104.77864308627147,-0.9538383711621446,0.6744415855632638,0.022205652941440075,,5.0803220201452255e-05,32.663554191589355,,,,,,,
74,B,-0.15725718319134893,0.05484545736942651,0.04031596099957824,102.8154754998549,-0.9546497109925972,0.6742452090641238,0.022203596906279616,,4.73179341106967e-05,32.74870705604553,,,,,,,
75,B,-0.15902593928687977,0.054721431349808315,0.040466717171992336,101.3116970422133,-0.9548361233945163,0.6735038099423895,0.022207868689636014,0.8228117908750262,4.393398282201789e-05,32.817310094833374,0.7700663805007935,0.8715491890907288,0.9331538677215576,0.7545217871665955,0.8310766816139221,0.9176690578460693,0.6816455721855164
76,B,-0.1618109072013846,0.053845780919182976,0.03929490495894877,99.87309509853146,-0.9554103851880668,0.673363356376594,0.02220006283583506,,4.0654705886788306e-05,32.941877126693726,,,,,,,
77,B,-0.16384979309338443,0.05328335739531607,0.038993354877984186,98.64030909988115,-0.9559784233570099,0.6730024035809175,0.022202941035535537,,3.748333955543106e-05,32.7848699092865,,,,,,,
78,B,-0.16578797208813,0.052811445492618486,0.03855312182480153,97.63035025686588,-0.9567010945306634,0.672560065422418,0.02219841131097022,,3.442301358363163e-05,32.80901098251343,,,,,,,
79,B,-0.16716180355200227,0.05259061281411153,0.03840384495286447,96.62305029383245,-0.9570041445066344,0.6724399570024239,0.022199923822761706,,3.1476748143646435e-05,32.77933406829834,,,,,,,
80,B,-0.15856772007526093,0.052043030284485724,0.0381331987731721,105.71060029515681,-0.9552917081230091,0.6686822369975863,0.022177096377214732,0.8223208955356053,2.8647450843757894e-05,32.72125005722046,0.7285873889923096,0.8743890523910522,0.908464252948761,0.7808530926704407,0.8246027827262878,0.9272090792655945,0.7121406197547913
81,C,-0.16091201897218543,0.05144385150018728,0.03721467829045822,104.33783329657788,-0.9555508381915543,0.6683496388624299,0.02217773869106511,,2.5937913858815738e-05,21.835469961166382,,,,,,,
82,C,-0.1615046349195939,0.051012414243986025,0.03672796949076484,104.30440424073417,-0.9557886174264943,0.6684252313285504,0.022175319659752103,,2.3350811174697767e-05,21.830021142959595,,,,,,,
83,C,-0.1615527354461967,0.05073769671737023,0.03676140241606055,104.32504322843731,-0.9556674496182855,0.668390193075504,0.02217688103962057,,2.0888695949408434e-05,21.829519033432007,,,,,,,
84,C,-0.16143499624054386,0.05078013156944851,0.03674010816469507,104.337800763688,-0.9555525504193216,0.6685367766416298,0.02218318996810407,,1.855399799342046e-05,21.971763849258423,,,,,,,
85,C,-0.1612375016622948,0.05120883966391941,0.03680202076738735,104.31046629851718,-0.9554907643007782,0.668331966928716,0.022179737195091427,0.8254034093448094,1.634902137174483e-05,22.109105110168457,0.7425857782363892,0.8732312321662903,0.9236014485359192,0.786908745765686,0.8283354640007019,0.9258238673210144,0.6973373293876648
86,C,-0.1616710214260614,0.05065293806903767,0.03649076514543509,104.30750123509821,-0.9555267615700668,0.6684170725210657,0.02217466711013947,,1.4275942130097095e-05,22.00938868522644,,,,,,,
87,C,-0.16143448840615884,0.05094729869995477,0.0364034276912516,104.35159902752571,-0.9554117333214238,0.6685417488498507,0.022179481670049565,,1.233680614740286e-05,21.961853981018066,,,,,,,
88,C,-0.16178322678326434,0.05066102518225616,0.03629020772839211,104.33173989349942,-0.9556135265332348,0.6684287859583801,0.02217957706911103,,1.0533527116762296e-05,21.78693723678589,,,,,,,
89,C,-0.1618758922899669,0.05052556181853672,0.03630763697350081,104.3209751057175,-0.9557363986968994,0.6685831614260404,0.022178726639809472,,8.867884656866181e-06,21.879220962524414,,,,,,,
90,C,-0.1622632476237585,0.049986975654116216,0.036003831905787285,104.34231822895553,-0.9556382782054398,0.668437862733625,0.022173945440576888,0.8232167959213257,7.34152255572697e-06,21.89016819000244,0.739479124546051,0.8715817928314209,0.924572765827179,0.7766643166542053,0.8217027187347412,0.9251036047935486,0.7034132480621338
91,C,-0.16206154993401384,0.0502804419342077,0.03618311640402337,104.3129632338038,-0.9556387941230018,0.6684178372599044,0.02217281709056137,,5.955947148458556e-06,21.960694074630737,,,,,,,
92,C,-0.1623768649714173,0.049906692696067526,0.036109528803038145,104.3129553165076,-0.955855500866782,0.6684847988609998,0.022172284461909306,,4.712525830705355e-06,21.752872943878174,,,,,,,
93,C,-0.1624031533610146,0.04996233419427332,0.03571607436949633,104.31608739888893,-0.9556005684272298,0.6685338383013347,0.0221674951004251,,3.612485709187901e-06,21.77540612220764,,,,,,,
94,C,-0.16213481286364906,0.05024546553503792,0.036181478857783216,104.28027649645536,-0.9557102134205261,0.6684712483635489,0.022174534423030773,,2.6569123906966916e-06,21.734941959381104,,,,,,,
95,C,-0.1624441406215137,0.05003795393233029,0.03582209101790246,104.30698171651588,-0.9558860153522132,0.6686121436222544,0.022176428574998425,0.8268670865467617,1.8467489107293509e-06,22.218384981155396,0.7435343861579895,0.8736261129379272,0.9235226511955261,0.7859621047973633,0.8295840620994568,0.9257156252861023,0.7061246633529663
96,C,-0.16257108080218424,0.049621608178570586,0.03597638972173884,104.32682811089282,-0.9558197723807029,0.6684170663356781,0.022174139313821523,,1.1827948028283352e-06,21.873955726623535,,,,,,,
97,C,-0.16201296786092362,0.050561015054864704,0.036035993988713565,104.33171970439408,-0.9557590093815101,0.6685101606373517,0.02217535584075552,,6.657053095380005e-07,21.74575710296631,,,,,,,
98,C,-0.1617774753392024,0.05073763964311132,0.035830783692873874,104.31081696276395,-0.9552032109701408,0.6684817337202575,0.02217326649763393,,2.9599073575926616e-07,21.793434858322144,,,,,,,
99,C,-0.16247605785446348,0.04974480732431952,0.03584156688829919,104.32805615551067,-0.9556797709105149,0.6685342780261669,0.022180195643021813,,7.401594514025999e-08,21.9077889919281,,,,,,,
100,C,-0.16257218250407363,0.04971555831297388,0.035925975535064936,104.31565605019624,-0.9558832800050951,0.6684959196257141,0.022181002625246655,0.8264759864125933,0.0,21.95102095603943,0.7405664324760437,0.8728158473968506,0.9230749607086182,0.7847899794578552,0.8313339352607727,0.9249394536018372,0.7078112959861755
